factsheet,NN1
what,DTQ
is,VBZ
aids,NN1
aids,NN1
acquired,VVN-AJ0
immune,AJ0
deficiency,NN1
syndrome,NN1
is,VBZ
a,AT0
condition,NN1
caused,VVN
by,PRP
a,AT0
virus,NN1
called,VVN
hiv,NP0
human,AJ0-NN1
immuno,NN1
deficiency,NN1
virus,NN1
this,DT0
virus,NN1
affects,VVZ
the,AT0
body,NN1
defence,NN1
system,NN1
so,AV0
that,CJT
it,PNP
can,VM0
not,XX0
fight,VVI
infection,NN1
how,AVQ
is,VBZ
infection,NN1
transmitted,VVN-VVD
through,PRP
unprotected,AJ0
sexual,AJ0
intercourse,NN1
with,PRP
an,AT0
infected,AJ0
partner,NN1
through,PRP
infected,AJ0
blood,NN1
or,CJC
blood,NN1
products,NN2
from,PRP
an,AT0
infected,AJ0
mother,NN1
to,PRP
her,DPS
baby,NN1
it,PNP
is,VBZ
not,XX0
transmitted,VVN
from,PRP
giving,VVG
normal,AJ0
contact,NN1
how,AVQ
does,VDZ
it,PNP
affect,VVI
you,PNP
the,AT0
medical,AJ0
aspects,NN2
can,VM0
be,VBI
cancer,NN1
pneumonia,NN1
sudden,AJ0
blindness,NN1
dementia,NN1
dramatic,AJ0
weight,NN1
loss,NN1
or,CJC
any,DT0
combination,NN1
of,PRF
these,DT0
often,AV0
infected,AJ0-VVN
people,NN0
are,VBB
rejected,VVN
by,PRP
family,NN1
and,CJC
friends,NN2
leaving,VVG
them,PNP
to,TO0
face,VVI
this,DT0
chronic,AJ0
condition,NN1
alone,AV0-AJ0
did,VDD
you,PNP
know,VVI
there,EX0
is,VBZ
no,AT0
vaccine,NN1
or,CJC
cure,VVB-NN1
currently,AV0
available,AJ0
people,NN0
worldwide,AV0
are,VBB
infected,VVN
with,PRP
hiv,NP0
you,PNP
can,VM0
be,VBI
infected,VVN
for,PRP
between,PRP
years,NN2
without,PRP
realising,VVG
it,PNP
out,AVP
of,PRF
people,NN0
infected,VVN-AJ0
are,VBB
heterosexual,AJ0
women,NN2
are,VBB
twice,AV0
as,CJS
at,PRP
risk,NN1
from,PRP
infection,NN1
as,CJS
men,NN2
in,PRP
the,AT0
uk,NP0
reported,AJ0-VVD
infections,NN2
it,PNP
is,VBZ
probable,AJ0
that,CJT
there,EX0
are,VBB
between,PRP
people,NN0
actually,AV0
infected,VVN-AJ0
there,EX0
are,VBB
nearly,AV0
reported,AJ0-VVD
cases,NN2
of,PRF
aids,NN1
of,PRF
which,DTQ
nearly,AV0
have,VHB
already,AV0
died,VVN
in,PRP
londoners,NN2
are,VBB
believed,VVN
to,TO0
be,VBI
infected,VVN
the,AT0
future,NN1
the,AT0
world,NN1
health,NN1
organisation,NN1
projects,NN2-VVZ
infections,NN2
by,PRP
the,AT0
year,NN1
we,PNP
are,VBB
just,AV0
at,PRP
the,AT0
beginning,NN1
of,PRF
the,AT0
worldwide,AJ0
epidemic,NN1
and,CJC
the,AT0
situation,NN1
is,VBZ
still,AV0
very,AV0
unstable,AJ0
the,AT0
major,AJ0
impact,NN1
is,VBZ
yet,AV0
to,TO0
come,VVI
professor,NP0
jonathan,NP0
mann,NP0
former,DT0
director,NN1
of,PRF
the,AT0
who,NP0
global,AJ0
aids,NN1
programme,NN1
and,CJC
acet,NP0
international,AJ0
adviser,NN1
useful,AJ0
contacts,NN2
acet,NP0
